numba|B6|100|2.4767230006546015,2.4729360011406243,2.4273960007121786,2.508092000425677,2.472284000759828,2.5085520010179607,2.4182719989767065,2.546863999668858,2.482116999090067,2.457185999446665,
numba|B6|1000|23.523920999650727,24.180546999559738,24.034011001276667,24.61541899901931,24.079752000034205,24.353963000976364,24.1311890003999,24.61667799980205,24.481811000441667,24.494254999808618,
numba|B6|10000|241.67818400019314,247.07331999888993,244.24002399973688,247.62939700121933,247.54227100129356,248.41617699894414,246.8570950004505,247.40776399994502,247.63047200030996,247.56388400055584,
numba|B6|100000|2413.8796879997244,2509.9149150009907,2486.1517019999155,2530.8515329998045,2495.359748998453,2525.79196500119,2503.561850000551,2545.5776660000993,2525.500920999548,2527.272901001197,
numba|B6|1000000|24238.84823700064,24742.072885001107,24698.96389800124,25052.048525001737,24892.803093998737,24909.76405999936,24895.401996000146,24862.446472998272,25057.958010998846,25055.285727999944,
numba|B7|64|0.24622899945825338,0.25154500144708436,0.2487660003680503,0.25091699899348896,0.24158599990187213,0.24834299983922392,0.2415389990346739,0.24158199994417373,0.25036800070665777,0.2420170003460953,
numba|B7|128|0.766334000218194,0.7769600015308242,0.7709950004937127,0.7799899995006854,0.7769650001137052,0.7635429992660647,0.7609269996464718,0.7683309995627496,0.7582319994980935,0.7678920010221191,
numba|B7|256|5.106328999318066,5.148209000253701,5.140542998560704,5.122459000631352,5.088956000690814,5.108797999128001,5.009443999369978,5.076589999589487,5.153867999979411,5.106583001179388,
numba|B7|512|36.55566700035706,36.65672799979802,36.59314000105951,36.76621399972646,36.6706590011745,36.70306099957088,36.02767499978654,36.604717999580316,36.64489900074841,36.68354200090107,
numba|B7|1024|272.31459299946437,273.9758580009948,235.83161200076574,233.16560199964442,277.67162599957373,250.52438500097196,276.8967150004755,268.9743720002298,268.11988499866857,224.6437789999618,
numba|B7|2048|1338.9135800007352,1366.0988610008644,1366.5484210014256,1355.5216240001755,1367.4520999993547,1355.6971620000695,1368.1453400004102,1360.6846889997541,1361.9432920004328,1364.6017999999458,
numba|B7|4096|10775.611908999053,10984.624056998655,10964.822252000886,10998.95904799996,10952.00190399919,10979.014974000165,11002.931239998361,11011.438208000982,10993.637158000638,10976.4959239983,
numba|B8|1|20.416432000274654,20.413087999259005,19.275216000096407,19.383881000976544,19.11743500022567,20.434189998923102,20.01996899889491,19.948391998696025,19.73950200044783,20.04333900003985,
numba|B8|10|207.493596999484,212.42578599958506,210.5784979994496,211.24514099938096,211.28526000029524,209.02253199892584,212.72920899900782,212.41361800093728,210.38158100054716,212.66841899887368,
numba|B8|20|410.41946400036977,419.7846130009566,419.6176679997734,418.51408100046683,418.2461219988909,418.1869869989896,419.0945379996265,419.119653000962,419.5915420004894,419.75837300014973,
numba|B8|50|1030.350028000612,1045.9708150010556,1048.408880000352,1047.9440159997466,1046.46166800012,1044.927650000318,1046.3909890004288,1048.7084189990128,1047.1683319992735,1046.027132000745,
numba|B8|100|2055.4775199998403,2094.4079920009244,2090.634592999777,2092.083820998596,2094.7564159996546,2086.8913300000713,2092.5689159994363,2094.3604160001996,2092.852056999618,2091.2292020002496,
numba|B8|200|4113.846848998946,4184.744836000391,4184.424367998872,4187.3165699998935,4185.185479000211,4180.214432999492,4199.688228000014,4183.660130000135,4184.725545001129,4184.947800000373,
numba|B9|64|0.16128300012496766,0.15474999963771552,0.14341699898068327,0.14438499965763185,0.1397280011588009,0.1389799999742536,0.14072200065129437,0.1465699988330016,0.1444529989385046,0.14267299957282376,
numba|B9|128|0.1761940002324991,0.17814300008467399,0.17463300173403695,0.17344400112051517,0.1714569989417214,0.16465299995616078,0.17575899983057752,0.16839900126797147,0.17097999989346135,0.17299600040132646,
numba|B9|256|0.5703940005332697,0.5620610008918447,0.5789139995613368,0.5794970002170885,0.561537999601569,0.5588109997916035,0.5657769997924333,0.576160999116837,0.5698599998140708,0.5652090003422927,
numba|B9|512|3.4444720004103146,3.448965999268694,3.4426790007273667,3.4374579990981147,3.468798999165301,3.4388329986541066,3.456996000750223,3.4416319995216327,3.4461899995221756,3.4373939997749403,
numba|B9|1024|49.251737000304274,49.772198999562534,45.89531000056013,51.43038999995042,47.99452799852588,46.42103200058045,50.9003240003949,46.88026900112163,50.643728998693405,48.203874999671825,
numba|B9|2048|445.0938190002489,445.5118330006371,445.60277900018264,445.215626999925,445.40412300011667,445.4705929983902,446.0238340016076,445.2752839988534,444.88001500030805,445.09013799870445,
numba|B9|4096|3547.2714890001953,3547.9468689991336,3547.944092000762,3547.8676139991876,3548.1148039998516,3548.012931001722,3547.3095520010247,3547.3535080000147,3548.02540899982,3548.013327001172,
numba|B10|64|0.09094999950320926,0.10311100049875677,0.09278799916501157,0.09811200106923934,0.09125199903792236,0.09746300020196941,0.09735299863677938,0.09659900024416856,0.09596000018063933,0.09219400089932606,
numba|B10|128|0.19747700025618542,0.20112499987590127,0.20149400006630458,0.20366400167404208,0.19315999998070765,0.19823999900836498,0.2013220000662841,0.19543099915608764,0.19545600116543937,0.21904200002609286,
numba|B10|256|0.903639000171097,0.9035479997692164,0.9060259999387199,0.9092450000025565,0.9038499993039295,0.9162179994746111,0.9135370000876719,0.9108319991355529,0.9069419993465999,0.8959520000644261,
numba|B10|512|6.423226001061266,6.409503001123085,6.422316999305622,6.410805999621516,6.431404999602819,6.427461999919615,6.474990999777219,6.402128001354868,6.413328999769874,6.41765000000305,
numba|B10|1024|52.91629999919678,54.58850600007281,54.6506099999533,54.62338400138833,55.616097000893205,55.114681001214194,55.67562000032922,52.64436299876252,53.042804000142496,52.77424399901065,
numba|B10|2048|483.21603200020036,495.18812600035744,493.56326999986777,494.6496299999126,494.19010800011165,492.81872599931376,498.4890989999258,492.93945300087216,494.1785629998776,494.3347039989021,
numba|B10|4096|4008.87245299964,4050.3035509991605,4008.65279899881,4017.4062799997046,4003.469795001365,4001.502025999798,4083.386498999971,4028.0267869984527,4045.328610998695,4019.3207200009056,
